EGW08_000596	5	1	4
EGW08_000597	46	21	25
EGW08_000598	163	94	69
EGW08_000599	85	37	48
EGW08_000600	1	0	1
EGW08_000601	21	7	14
EGW08_000602	25	9	16
EGW08_000603	4	3	1
EGW08_000604	39	17	22
EGW08_000605	26	12	14
EGW08_000606	51	32	19
EGW08_000607	12	5	7
EGW08_000608	9	5	4
EGW08_000609	19	5	14
EGW08_000610	16	7	9
EGW08_000611	0	0	0
EGW08_000612	555	293	262
EGW08_000613	21	12	9
EGW08_000614	2	1	1
EGW08_000615	94	46	48
EGW08_000616	64	29	35
EGW08_000617	236	127	109
EGW08_000618	31	13	18
EGW08_000619	4	3	1
EGW08_000620	0	0	0
EGW08_000621	20	9	11
EGW08_000622	16	9	7
EGW08_000623	75	36	39
EGW08_000624	576	291	285
EGW08_000625	15658	7807	7851
EGW08_000626	43	23	20
EGW08_000627	59	29	30
EGW08_000628	23	12	11
EGW08_000629	63	32	31
EGW08_000630	303	176	127
EGW08_000631	78	43	35
EGW08_000632	50	25	25
EGW08_000633	2	1	1
EGW08_000634	7	3	4
EGW08_000635	1	1	0
EGW08_000636	15	10	5
EGW08_000637	79	32	47
EGW08_000638	24	8	16
EGW08_000639	4	2	2
EGW08_000640	46	19	27
EGW08_000641	27	15	12
EGW08_000642	6	3	3
EGW08_000643	16	4	12
EGW08_000644	37	24	13
EGW08_000645	1	1	0
EGW08_000646	0	0	0
EGW08_000647	371	183	188
EGW08_000648	633	323	310
EGW08_000649	94	44	50
EGW08_000650	20	14	6
EGW08_000651	100	51	49
EGW08_000652	38	19	19
EGW08_000653	6	3	3
EGW08_000654	292	157	135
EGW08_000655	0	0	0
EGW08_000656	1	0	1
EGW08_000657	374	190	184
EGW08_000658	52	29	23
EGW08_000659	98	51	47
EGW08_000660	72	36	36
EGW08_000661	3	0	3
EGW08_000662	15	8	7
EGW08_000663	1053	510	543
EGW08_000664	21	8	13
EGW08_000665	0	0	0
EGW08_000666	111	56	55
EGW08_000667	31	16	15
EGW08_000668	0	0	0
EGW08_000669	109	60	49
EGW08_000670	69	61	35
EGW08_000671	12	19	20
EGW08_000672	2	2	0
EGW08_000673	2	1	1
EGW08_000674	3	2	1
EGW08_000675	272	149	123
EGW08_000676	340	178	162
EGW08_000677	1	1	0
EGW08_000678	0	0	0
EGW08_000679	56	25	31
EGW08_000680	90	57	33
EGW08_000681	35	17	18
EGW08_000682	32	15	17
EGW08_000683	551	276	275
EGW08_000684	2176	1075	1101
EGW08_000685	101	52	49
EGW08_000686	604	314	290
EGW08_000687	107	57	50
EGW08_000688	57	25	32
EGW08_000689	0	0	0
EGW08_000690	10	5	5
EGW08_000691	8	5	3
EGW08_000692	23	15	8
EGW08_000693	0	0	0
EGW08_000694	2386	1219	1167
EGW08_000695	151	80	71
EGW08_000696	222	109	113
EGW08_000697	160	78	82
EGW08_000698	3	1	2
EGW08_000699	63	30	33
EGW08_000700	5	3	2
EGW08_000701	69	37	32
EGW08_000702	0	0	0
EGW08_000703	0	0	0
EGW08_000704	31	15	16
EGW08_000705	3	1	2
EGW08_000706	2	2	0
EGW08_000707	13	7	6
EGW08_000708	8	4	4
EGW08_000709	9	6	3
EGW08_000710	157	82	75
EGW08_000711	195	94	101
EGW08_000712	32	24	8
EGW08_000713	220	107	113
EGW08_000714	0	0	0
EGW08_000715	183	90	93
EGW08_000716	101	50	51
EGW08_000717	0	0	0
EGW08_000718	168	90	78
EGW08_000719	21	10	11
EGW08_000720	17	5	12
EGW08_000721	1	0	1
EGW08_000722	22	16	6
EGW08_000723	68	45	23
EGW08_000724	29	15	14
EGW08_000725	0	0	0
EGW08_000726	0	0	0
EGW08_000727	0	0	0
EGW08_000728	14	9	5
EGW08_000729	7	3	4
EGW08_000730	1	0	1
EGW08_000731	0	0	0
EGW08_000732	16	10	7
EGW08_000733	17	6	12
EGW08_000734	24	10	14
EGW08_000735	301	172	129
EGW08_000736	26	10	16
EGW08_000737	336	169	167
EGW08_000738	115	61	54
EGW08_000739	10051	4903	5148
EGW08_000740	6	3	3
EGW08_000741	4	1	3
EGW08_000742	41	25	16
EGW08_000743	1	1	0
EGW08_000744	15	8	7
EGW08_000745	19083	9609	9474
EGW08_000746	4	4	0
EGW08_000747	0	0	0
EGW08_000748	5	1	4
EGW08_000749	102	53	49
EGW08_000750	63	28	35
EGW08_000751	209	73	136
EGW08_000752	657	321	336
EGW08_000753	0	0	0
EGW08_000754	5	2	3
EGW08_000755	3	0	4
EGW08_000756	0	1	0
EGW08_000757	0	6	4
EGW08_000758	0	4	6
EGW08_000759	7	9	22
EGW08_000760	12	23	13
EGW08_000761	188	91	97
EGW08_000762	100	48	52
EGW08_000763	60	29	31
EGW08_000764	1	1	0
EGW08_000765	0	0	0
EGW08_000766	0	0	0
EGW08_000767	1	1	0
EGW08_000768	1	0	1
EGW08_000769	67	35	32
EGW08_000770	209	151	136
EGW08_000771	0	40	38
EGW08_000772	0	0	0
EGW08_000773	0	0	0
EGW08_000774	0	0	0
EGW08_000775	0	0	0
EGW08_000776	10	6	4
EGW08_000777	17	9	8
EGW08_000778	5	2	3
EGW08_000779	69	39	30
EGW08_000780	3	0	3
EGW08_000781	14027	7126	6901
EGW08_000782	27	11	16
EGW08_000783	16	5	11
EGW08_000784	14	3	11
EGW08_000785	0	0	0
EGW08_000786	5	2	3
EGW08_000787	20	12	8
EGW08_000788	7	3	4
EGW08_000789	85	121	87
EGW08_000790	0	63	60
EGW08_000791	0	0	0
EGW08_000792	182	79	103
EGW08_000793	0	0	0
EGW08_000794	26	14	12
EGW08_000795	61	30	31
EGW08_000796	0	0	0
EGW08_000797	0	0	0
EGW08_000798	0	0	0
EGW08_000799	9	6	3
EGW08_000800	0	0	0
EGW08_000801	65	33	32
EGW08_000802	62	32	30
EGW08_000803	11	7	4
EGW08_000804	4	2	2
EGW08_000805	3	2	1
EGW08_000806	28	15	13
EGW08_000807	0	0	0
EGW08_000808	8	4	4
EGW08_000809	33	17	16
EGW08_000810	189	113	76
EGW08_000811	27	17	10
EGW08_000812	28	16	12
EGW08_000813	24	10	14
EGW08_000814	5	3	2
EGW08_000815	10	5	5
EGW08_000816	62	29	33
EGW08_000817	5	3	2
EGW08_000818	6	2	4
EGW08_000819	12	4	8
EGW08_000820	17	10	7
EGW08_000821	56	23	33
EGW08_000822	46	25	21
EGW08_000823	296	127	169
EGW08_000824	3	2	1
EGW08_000825	44	18	26
EGW08_000826	20	13	7
EGW08_000827	3	3	0
EGW08_000828	20	12	8
EGW08_000829	0	0	0
EGW08_000830	0	0	0
EGW08_000831	87	51	36
EGW08_000832	0	0	0
EGW08_000833	0	0	0
EGW08_000834	0	0	0
EGW08_000835	38	17	21
EGW08_000836	0	0	0
EGW08_000837	37	17	20
EGW08_000838	0	0	0
EGW08_000839	1	1	0
EGW08_000840	25	4	21
EGW08_000841	0	0	0
EGW08_000842	567	340	312
EGW08_000843	0	49	36
EGW08_000844	0	0	0
EGW08_000845	0	0	0
EGW08_000846	3	1	2
EGW08_000847	2	1	1
EGW08_000848	0	0	0
EGW08_000849	142	76	66
EGW08_000850	78	42	36
EGW08_000851	1	0	1
EGW08_000852	41	17	24
EGW08_000853	1	0	1
EGW08_000854	3	1	2
EGW08_000855	55	26	29
EGW08_000856	19	10	9
EGW08_000857	84	40	44
EGW08_000858	59	24	35
EGW08_000859	2	2	0
EGW08_000860	18	6	12
EGW08_000861	28	17	11
EGW08_000862	36	23	13
EGW08_000863	240	123	117
EGW08_000864	172	89	83
EGW08_000865	362	184	178
EGW08_000866	35	53	33
EGW08_000867	0	25	26
EGW08_000868	29	15	14
EGW08_000869	0	0	0
EGW08_000870	133	64	74
EGW08_000871	2	5	2
EGW08_000872	0	0	0
EGW08_000873	0	0	1
EGW08_000874	0	1	0
EGW08_000875	0	0	0
EGW08_000876	37	16	21
EGW08_000877	27	10	17
EGW08_000878	276	153	123
EGW08_000879	246	117	129
EGW08_000880	119	58	61
EGW08_000881	52	29	23
EGW08_000882	28	16	12
EGW08_000883	40	28	12
EGW08_000884	8	6	2
EGW08_000885	7	5	2
EGW08_000886	571	301	270
EGW08_000887	19	9	10
